ChargingCC,MovementType,ReceivingLoc,Material Number,CreatedOn,ReserveQty,MaterialTypeCode
83070101,311,LSI-LSI,DM-LF-006-024-0,8/24/23 8:23,360000,XZDRMY
83070101,311,LSI-LSI,DM-LF-006-024-0,8/24/23 8:23,360000,XZDRMY
83070101,311,LSI-LSI,DM-LF-006-025-0,8/24/23 8:23,240000,XZDRMY
83070101,311,LSI-LSI,DM-LF-006-025-0,8/24/23 8:23,240000,XZDRMY
83070101,311,LSI-LSI,DM-LF-006-025-0,8/24/23 8:23,240000,XZDRMY
83070101,311,LSI-LSI,GAGPEN4050(13G),8/24/23 8:28,292.5,XZDRMY
83070101,311,LSI-LSI,GAGPEN4050(13G),8/24/23 8:28,292.5,XZDRMY
83070101,311,LSI-LSI,GAGPEN4050(13G),8/24/23 8:28,292.5,XZDRMY
83070101,311,LSI-LSI,ZMX016032GA0,8/24/23 8:31,42000,XZDRMY
83070101,311,LSI-LSI,ZMX016032GA0,8/24/23 8:31,42000,XZDRMY
83070101,311,LSI-LSI,ZMX016032GA0,8/24/23 8:31,42000,XZDRMY
83070101,311,LSI-LSI,ZMX024057G0B,8/24/23 8:31,260000,XZDRMY
83070101,311,LSI-LSI,ZMX024057G0B,8/24/23 8:31,260000,XZDRMY
83070101,311,LSI-LSI,ZMX024057G0B,8/24/23 8:31,260000,XZDRMY
83070101,311,LSI-LSI,DQLFRSOP0006A,8/24/23 8:31,100000,XZDRMY
83070101,311,LSI-LSI,DQLFRSOP0006A,8/24/23 8:31,100000,XZDRMY
83070101,311,LSI-LSI,DQLFRSOP0006A,8/24/23 8:31,100000,XZDRMY
83070101,311,LSI-LSI,ZMX016064GAA,8/24/23 8:33,168750,XZDRMY
83070101,311,LSI-LSI,ZMX016064GAA,8/24/23 8:33,168750,XZDRMY
83070101,311,LSI-LSI,ZMX016064GAA,8/24/23 8:33,168750,XZDRMY
83070101,311,LSI-LSI,ZMZ024002GA0,8/24/23 8:39,20250,XZDRMY
83070101,311,LSI-LSI,ZMZ024002GA0,8/24/23 8:39,20250,XZDRMY
83070101,311,LSI-LSI,ZMZ024002GA0,8/24/23 8:39,20250,XZDRMY
83070101,201,,00179-000037-N,8/24/23 12:16,125,XZCOSY
83070101,201,,00179-000037-N,8/24/23 12:16,125,XZCOSY
83070101,201,,00179-000037-N,8/24/23 12:16,125,XZCOSY
83070101,201,,00179-000056-N,8/24/23 12:16,187.5,XZCOSY
83070101,201,,00179-000056-N,8/24/23 12:16,187.5,XZCOSY
83070101,201,,00179-000056-N,8/24/23 12:16,187.5,XZCOSY
83070101,311,LSI-LSI,ZMZ003147GBA,8/24/23 12:27,21000,XZDRMY
83070101,311,LSI-LSI,ZMZ003147GBA,8/24/23 12:27,21000,XZDRMY
83070101,311,LSI-LSI,ZMZ003147GBA,8/24/23 12:27,21000,XZDRMY
83070101,311,LSI-LSI,ZMX007014GAA,8/24/23 12:27,153600,XZDRMY
83070101,311,LSI-LSI,ZMX007014GAA,8/24/23 12:27,153600,XZDRMY
83070101,311,LSI-LSI,ZMX007014GAA,8/24/23 12:27,153600,XZDRMY
83070101,311,LSI-LSI,SKSC340010AA,8/25/23 8:10,23500,XZDRMY
83070101,311,LSI-LSI,SKSC340010AA,8/25/23 8:10,23500,XZDRMY
83070101,311,LSI-LSI,SKSC340010AA,8/25/23 8:10,23500,XZDRMY
83070101,311,LSI-LSI,SKSD210030AA,8/25/23 8:10,12500,XZDRMY
83070101,311,LSI-LSI,SKSD210030AA,8/25/23 8:10,12500,XZDRMY
83070101,311,LSI-LSI,SKSD210030AA,8/25/23 8:10,12500,XZDRMY
83070101,311,LSI-LSI,SKSB540020AA,8/25/23 8:15,112500,XZDRMY
83070101,311,LSI-LSI,SKSB540020AA,8/25/23 8:15,112500,XZDRMY
83070101,311,LSI-LSI,SKSB540020AA,8/25/23 8:15,112500,XZDRMY
83070101,311,LSI-LSI,SKSA3200301A,8/25/23 8:15,12500,XZDRMY
83070101,311,LSI-LSI,SKSA3200301A,8/25/23 8:15,12500,XZDRMY
83070101,311,LSI-LSI,SKSA3200301A,8/25/23 8:15,12500,XZDRMY
83070101,201,,OQMCCCOM0001A,8/25/23 8:17,12500,XHIBEY
83070101,201,,OQMCCCOM0001A,8/25/23 8:17,12500,XHIBEY
83070101,311,LSI-LSI,ZMZ003145GBA,8/25/23 8:43,70000,XZDRMY
83070101,311,LSI-LSI,ZMZ003145GBA,8/25/23 8:43,70000,XZDRMY
83070101,311,LSI-LSI,ZMZ003145GBA,8/25/23 8:43,70000,XZDRMY
83070101,311,LSI-LSI,ZMX007015GAA,8/25/23 8:43,76800,XZDRMY
83070101,311,LSI-LSI,ZMX007015GAA,8/25/23 8:43,76800,XZDRMY
83070101,311,LSI-LSI,ZMX007015GAA,8/25/23 8:43,76800,XZDRMY
83070101,311,LSI-LSI,SBSC160010AC,8/25/23 8:46,500,XZDRMY
83070101,311,LSI-LSI,SBSC160010AC,8/25/23 8:46,500,XZDRMY
83070101,311,LSI-LSI,SBSC160010AC,8/25/23 8:46,500,XZDRMY
83070101,311,LSI-LSI,DQBDWGLD0029A,8/25/23 8:49,7500,XZDRMY
83070101,311,LSI-LSI,DQBDWGLD0029A,8/25/23 8:49,7500,XZDRMY
83070101,311,LSI-LSI,DQBDWGLD0029A,8/25/23 8:49,7500,XZDRMY
83070101,311,LSI-LSI,SJGA090120BA,8/25/23 8:49,2500,XZDRMY
83070101,311,LSI-LSI,SJGA090120BA,8/25/23 8:49,2500,XZDRMY
83070101,311,LSI-LSI,SJGA090120BA,8/25/23 8:49,2500,XZDRMY
83070101,311,LSI-LSI,SJCG010010BB,8/25/23 8:50,25000,XZDRMY
83070101,311,LSI-LSI,SJCG010010BB,8/25/23 8:50,25000,XZDRMY
83070101,311,LSI-LSI,SJCG010010BB,8/25/23 8:50,25000,XZDRMY
83070101,311,LSI-LSI,DQBDWGLD0024A,8/25/23 8:51,18750,XZDRMY
83070101,311,LSI-LSI,DQBDWGLD0024A,8/25/23 8:51,18750,XZDRMY
83070101,311,LSI-LSI,DQBDWGLD0024A,8/25/23 8:51,18750,XZDRMY
83070101,311,LSI-LSI,DQBDWGLD0029A,8/25/23 8:53,18750,XZDRMY
83070101,311,LSI-LSI,DQBDWGLD0029A,8/25/23 8:53,18750,XZDRMY
83070101,311,LSI-LSI,DQBDWGLD0029A,8/25/23 8:53,18750,XZDRMY
83070101,311,LSI-LSI,WAU24U(GHA2),8/25/23 8:53,1250,XZDRMY
83070101,311,LSI-LSI,WAU24U(GHA2),8/25/23 8:53,1250,XZDRMY
83070101,311,LSI-LSI,WAU24U(GHA2),8/25/23 8:53,1250,XZDRMY
83070101,311,LSI-LSI,DQBDWGLD0030A,8/25/23 8:53,7500,XZDRMY
83070101,311,LSI-LSI,DQBDWGLD0030A,8/25/23 8:53,7500,XZDRMY
83070101,311,LSI-LSI,DQBDWGLD0030A,8/25/23 8:53,7500,XZDRMY
83070101,311,LSI-LSI,SJGA080050BB,8/25/23 9:57,3750,XZDRMY
83070101,311,LSI-LSI,SJGA080050BB,8/25/23 9:57,3750,XZDRMY
83070101,311,LSI-LSI,SJGA080050BB,8/25/23 9:57,3750,XZDRMY
83070103,311,LDHU-LDHU,SFL0000140AC,8/26/23 9:39,37500,XZDRMY
83070103,311,LDHU-LDHU,SFL0000140AC,8/26/23 9:39,37500,XZDRMY
83070103,311,LDHU-LDHU,SFL0000140AC,8/26/23 9:39,37500,XZDRMY
83070101,311,LSI-LSI,SKSA6500101A,8/26/23 14:04,12500,XZDRMY
83070101,311,LSI-LSI,SKSA6500101A,8/26/23 14:04,12500,XZDRMY
83070101,311,LSI-LSI,SKSA6500101A,8/26/23 14:04,12500,XZDRMY
83070102,311,CCD-CCD,DQADHSEA0001A,8/27/23 10:49,62500,XZDRMY
83070102,311,CCD-CCD,DQADHSEA0001A,8/27/23 10:49,62500,XZDRMY
83070102,311,CCD-CCD,DQADHSEA0001A,8/27/23 10:49,62500,XZDRMY
85070103,201,,OQCRAACC0023A,8/28/23 7:28,50,XHIBEY
85070103,201,,OQCRAACC0023A,8/28/23 7:28,50,XHIBEY
85070103,201,,OQCRAACC0018A,8/28/23 7:28,25,XHIBEY
85070103,201,,OQCRAACC0018A,8/28/23 7:28,25,XHIBEY
85070103,201,,OQCRAACC0017A,8/28/23 7:28,25,XHIBEY
85070103,201,,OQCRAACC0017A,8/28/23 7:28,25,XHIBEY
85070103,201,,OQCRAACC0016A,8/28/23 7:28,25,XHIBEY
85070103,201,,OQCRAACC0016A,8/28/23 7:28,25,XHIBEY
83070101,311,LSI-LSI,SBSC160010AC,8/28/23 7:42,375,XZDRMY
83070101,311,LSI-LSI,SBSC160010AC,8/28/23 7:42,375,XZDRMY
83070101,311,LSI-LSI,SBSC160010AC,8/28/23 7:42,375,XZDRMY
83070101,311,LSI-LSI,SBSC180010AA,8/28/23 7:42,62.5,XZDRMY
83070101,311,LSI-LSI,SBSC180010AA,8/28/23 7:42,62.5,XZDRMY
83070101,311,LSI-LSI,SBSC180010AA,8/28/23 7:42,62.5,XZDRMY
83070101,311,LSI-LSI,SBU0000210AC,8/28/23 7:53,56250,XZDRMY
83070101,311,LSI-LSI,SBU0000210AC,8/28/23 7:53,56250,XZDRMY
83070101,311,LSI-LSI,SBU0000210AC,8/28/23 7:53,56250,XZDRMY
83070101,201,,SPPB000310SA,8/28/23 7:59,450,XZCIMY
83070101,201,,SPPB000310SA,8/28/23 7:59,450,XZCIMY
83070101,201,,SPPB000310SA,8/28/23 7:59,450,XZCIMY
83070101,201,,SPPB000310SA,8/28/23 7:59,450,XZCIMY
83070101,201,,SPPB000460SA,8/28/23 7:59,450,XZCIMY
83070101,201,,SPPB000460SA,8/28/23 7:59,450,XZCIMY
83070101,201,,SPPB000460SA,8/28/23 7:59,450,XZCIMY
83070101,201,,SPPB000460SA,8/28/23 7:59,450,XZCIMY
83070103,311,LDHU-LDHU,SNH0180020CA,8/28/23 8:04,63083.75,XZDRMY
83070103,311,LDHU-LDHU,SNH0180020CA,8/28/23 8:04,63083.75,XZDRMY
83070103,311,LDHU-LDHU,SNH0180020CA,8/28/23 8:04,63083.75,XZDRMY
83070103,311,LDHU-LDHU,SNH0120060CA,8/28/23 8:04,75000,XZDRMY
83070103,311,LDHU-LDHU,SNH0120060CA,8/28/23 8:04,75000,XZDRMY
83070103,311,LDHU-LDHU,SNH0120060CA,8/28/23 8:04,75000,XZDRMY
83070103,311,LDHU-LDHU,SFL0000140AC,8/28/23 8:08,62500,XZDRMY
83070103,311,LDHU-LDHU,SFL0000140AC,8/28/23 8:08,62500,XZDRMY
83070103,311,LDHU-LDHU,SFL0000140AC,8/28/23 8:08,62500,XZDRMY
83070103,311,LDHU-LDHU,SFL0000690BC,8/28/23 8:08,12500,XZDRMY
83070103,311,LDHU-LDHU,SFL0000690BC,8/28/23 8:08,12500,XZDRMY
83070103,311,LDHU-LDHU,SFL0000690BC,8/28/23 8:08,12500,XZDRMY
83070103,311,LDHU-LDHU,SNH0180020CA,8/28/23 8:13,63083.75,XZDRMY
83070103,311,LDHU-LDHU,SNH0180020CA,8/28/23 8:13,63083.75,XZDRMY
83070103,311,LDHU-LDHU,SNH0180020CA,8/28/23 8:13,63083.75,XZDRMY
83070103,311,LDHU-LDHU,SNH0120060CA,8/28/23 8:13,31250,XZDRMY
83070103,311,LDHU-LDHU,SNH0120060CA,8/28/23 8:13,31250,XZDRMY
83070103,311,LDHU-LDHU,SNH0120060CA,8/28/23 8:13,31250,XZDRMY
83070103,311,LDHU-LDHU,SNH0180020CA,8/28/23 8:16,63083.75,XZDRMY
83070103,311,LDHU-LDHU,SNH0180020CA,8/28/23 8:16,63083.75,XZDRMY
83070103,311,LDHU-LDHU,SNH0180020CA,8/28/23 8:16,63083.75,XZDRMY
83070103,311,LDHU-LDHU,SNH0120060CA,8/28/23 8:16,75000,XZDRMY
83070103,311,LDHU-LDHU,SNH0120060CA,8/28/23 8:16,75000,XZDRMY
83070103,311,LDHU-LDHU,SNH0120060CA,8/28/23 8:16,75000,XZDRMY
83070103,311,LDHU-LDHU,SBSC020010DA,8/28/23 8:20,100,XZDRMY
83070103,311,LDHU-LDHU,SBSC020010DA,8/28/23 8:20,100,XZDRMY
83070103,311,LDHU-LDHU,SBSC020010DA,8/28/23 8:20,100,XZDRMY
83070103,311,LDHU-LDHU,SBBM010010AA,8/28/23 8:20,625,XZDRMY
83070103,311,LDHU-LDHU,SBBM010010AA,8/28/23 8:20,625,XZDRMY
83070103,311,LDHU-LDHU,SBBM010010AA,8/28/23 8:20,625,XZDRMY
85070103,201,,SPPX000480AB,8/28/23 8:24,1250,XZCIMY
85070103,201,,SPPX000480AB,8/28/23 8:24,1250,XZCIMY
85070103,201,,SPPX000480AB,8/28/23 8:24,1250,XZCIMY
85070103,201,,SPPX000010AC,8/28/23 8:24,1250,XZCIMY
85070103,201,,SPPX000010AC,8/28/23 8:24,1250,XZCIMY
85070103,201,,SPPX000010AC,8/28/23 8:24,1250,XZCIMY
83070101,311,LSI-LSI,SLQ024015H00,8/28/23 8:26,103950,XZDRMY
83070101,311,LSI-LSI,SLQ024015H00,8/28/23 8:26,103950,XZDRMY
83070101,311,LSI-LSI,SLQ024015H00,8/28/23 8:26,103950,XZDRMY
83070101,311,LSI-LSI,SKSA6500101A,8/28/23 8:49,12500,XZDRMY
83070101,311,LSI-LSI,SKSA6500101A,8/28/23 8:49,12500,XZDRMY
83070101,311,LSI-LSI,SKSA6500101A,8/28/23 8:49,12500,XZDRMY
83070101,311,LSI-LSI,DQENCMCD0033A,8/28/23 8:54,112500,XZDRMY
83070101,311,LSI-LSI,DQENCMCD0033A,8/28/23 8:54,112500,XZDRMY
83070101,311,LSI-LSI,DQENCMCD0033A,8/28/23 8:57,11250,XZDRMY
83070101,311,LSI-LSI,DQENCMCD0033A,8/28/23 8:57,11250,XZDRMY
83070101,311,LSI-LSI,DQENCMCD0033A,8/28/23 9:03,112500,XZDRMY
83070101,311,LSI-LSI,DQENCMCD0033A,8/28/23 9:03,112500,XZDRMY
83070102,311,CCD-CCD,DQADHSEA0008A,8/28/23 9:28,31250,XZDRMY
83070102,311,CCD-CCD,DQADHSEA0008A,8/28/23 9:28,31250,XZDRMY
83070102,311,CCD-CCD,DQADHSEA0008A,8/28/23 9:28,31250,XZDRMY
83070102,311,CCD-CCD,SPTT004630SP,8/28/23 9:28,31250,XZDRMY
83070102,311,CCD-CCD,SPTT004630SP,8/28/23 9:28,31250,XZDRMY
83070102,311,CCD-CCD,SPTT004630SP,8/28/23 9:28,31250,XZDRMY
83070101,201,,OQCRAACC0016A,8/28/23 10:08,25,XHIBEY
83070101,201,,OQCRAACC0016A,8/28/23 10:08,25,XHIBEY
83070101,201,,OQCRAACC0017A,8/28/23 10:08,12.5,XHIBEY
83070101,201,,OQCRAACC0017A,8/28/23 10:08,12.5,XHIBEY
83070101,201,,OQCRAACC0018A,8/28/23 10:08,12.5,XHIBEY
83070101,201,,OQCRAACC0018A,8/28/23 10:08,12.5,XHIBEY
83070101,201,,OQCRAACC0023A,8/28/23 10:08,50,XHIBEY
83070101,201,,OQCRAACC0023A,8/28/23 10:08,50,XHIBEY
83070101,311,LSI-LSI,ZMZ003147GBA,8/28/23 10:10,35000,XZDRMY
83070101,311,LSI-LSI,ZMZ003147GBA,8/28/23 10:10,35000,XZDRMY
83070101,311,LSI-LSI,ZMZ003147GBA,8/28/23 10:10,35000,XZDRMY
83070101,311,LSI-LSI,DM-LF-006-024-0,8/28/23 10:10,360000,XZDRMY
83070101,311,LSI-LSI,DM-LF-006-024-0,8/28/23 10:10,360000,XZDRMY
83070101,311,LSI-LSI,DM-LF-006-024-0,8/28/23 10:10,360000,XZDRMY
83070101,311,LSI-LSI,GAGPEN4050(13G),8/28/23 18:24,292.5,XZDRMY
83070101,311,LSI-LSI,GAGPEN4050(13G),8/28/23 18:24,292.5,XZDRMY
83070101,311,LSI-LSI,GAGPEN4050(13G),8/28/23 18:24,292.5,XZDRMY
83070101,311,LSI-LSI,ZMX024057G0B,8/28/23 18:31,325000,XZDRMY
83070101,311,LSI-LSI,ZMX024057G0B,8/28/23 18:31,325000,XZDRMY
83070101,311,LSI-LSI,ZMX024057G0B,8/28/23 18:31,325000,XZDRMY
83070101,311,LSI-LSI,ZMX024056GAA,8/28/23 18:31,105000,XZDRMY
83070101,311,LSI-LSI,ZMX024056GAA,8/28/23 18:31,105000,XZDRMY
83070101,311,LSI-LSI,ZMX024056GAA,8/28/23 18:31,105000,XZDRMY
83070101,311,LSI-LSI,ZMX024056GAA,8/28/23 18:31,105000,XZDRMY
83070101,311,LSI-LSI,ZMX016064GAA,8/28/23 18:33,21500,XZDRMY
83070101,311,LSI-LSI,ZMX016064GAA,8/28/23 18:33,21500,XZDRMY
83070101,311,LSI-LSI,ZMX016064GAA,8/28/23 18:33,21500,XZDRMY
83070101,311,LSI-LSI,SJCG010010BB,8/28/23 18:35,12500,XZDRMY
83070101,311,LSI-LSI,SJCG010010BB,8/28/23 18:35,12500,XZDRMY
83070101,311,LSI-LSI,SJCG010010BB,8/28/23 18:35,12500,XZDRMY
83070101,311,LSI-LSI,ZMZ024002GA0,8/28/23 18:39,20250,XZDRMY
83070101,311,LSI-LSI,ZMZ024002GA0,8/28/23 18:39,20250,XZDRMY
83070101,311,LSI-LSI,ZMZ024002GA0,8/28/23 18:39,20250,XZDRMY
83070101,311,LSI-LSI,SKSB590020AA,8/29/23 7:31,93750,XZDRMY
83070101,311,LSI-LSI,SKSB590020AA,8/29/23 7:31,93750,XZDRMY
83070101,311,LSI-LSI,SKSB590020AA,8/29/23 7:31,93750,XZDRMY
83070101,311,LSI-LSI,DQENCMCD0012A,8/29/23 7:31,125000,XZDRMY
83070101,311,LSI-LSI,DQENCMCD0012A,8/29/23 7:31,125000,XZDRMY
83070101,311,LSI-LSI,DQENCMCD0012A,8/29/23 7:31,125000,XZDRMY
83070101,311,LSI-LSI,SKSA5700201A,8/29/23 7:31,62500,XZDRMY
83070101,311,LSI-LSI,SKSA5700201A,8/29/23 7:31,62500,XZDRMY
83070101,311,LSI-LSI,SKSA5700201A,8/29/23 7:31,62500,XZDRMY
83070101,311,LSI-LSI,SKSC350010AA,8/29/23 7:31,62500,XZDRMY
83070101,311,LSI-LSI,SKSC350010AA,8/29/23 7:31,62500,XZDRMY
83070101,311,LSI-LSI,SKSC350010AA,8/29/23 7:31,62500,XZDRMY
83070101,311,LSI-LSI,SKSB590040AA,8/29/23 7:31,93750,XZDRMY
83070101,311,LSI-LSI,SKSB590040AA,8/29/23 7:31,93750,XZDRMY
83070101,311,LSI-LSI,SKSB590040AA,8/29/23 7:31,93750,XZDRMY
83070101,311,LSI-LSI,DQBDWGLD0019A,8/29/23 8:58,7500,XZDRMY
83070101,311,LSI-LSI,DQBDWGLD0019A,8/29/23 8:58,7500,XZDRMY
83070101,311,LSI-LSI,DQBDWGLD0019A,8/29/23 8:58,7500,XZDRMY
83070101,311,LSI-LSI,SKSA3200301A,8/29/23 9:18,25000,XZDRMY
83070101,311,LSI-LSI,SKSA3200301A,8/29/23 9:18,25000,XZDRMY
83070101,311,LSI-LSI,SKSA3200301A,8/29/23 9:18,25000,XZDRMY
83070101,311,LSI-LSI,SKSB540020AA,8/29/23 9:18,112500,XZDRMY
83070101,311,LSI-LSI,SKSB540020AA,8/29/23 9:18,112500,XZDRMY
83070101,311,LSI-LSI,SKSB540020AA,8/29/23 9:18,112500,XZDRMY
83070103,311,LDHU-LDHU,DQBDWGLD0032A,8/29/23 10:55,7500,XZDRMY
83070103,311,LDHU-LDHU,DQBDWGLD0032A,8/29/23 10:55,7500,XZDRMY
83070103,311,LDHU-LDHU,DQBDWGLD0032A,8/29/23 10:55,7500,XZDRMY
83070103,311,LDHU-LDHU,SBBM010010AA,8/29/23 11:31,937.5,XZDRMY
83070103,311,LDHU-LDHU,SBBM010010AA,8/29/23 11:31,937.5,XZDRMY
83070103,311,LDHU-LDHU,SBBM010010AA,8/29/23 11:31,937.5,XZDRMY
85070103,201,,SPPX000480AB,8/29/23 11:33,1875,XZCIMY
85070103,201,,SPPX000480AB,8/29/23 11:33,1875,XZCIMY
85070103,201,,SPPX000480AB,8/29/23 11:33,1875,XZCIMY
83070103,311,LDHU-LDHU,SBBM010010AA,8/29/23 11:37,937.5,XZDRMY
83070103,311,LDHU-LDHU,SBBM010010AA,8/29/23 11:37,937.5,XZDRMY
83070103,311,LDHU-LDHU,SBBM010010AA,8/29/23 11:37,937.5,XZDRMY
83070103,311,LDHU-LDHU,SBBM010010AA,8/29/23 11:38,937.5,XZDRMY
83070103,311,LDHU-LDHU,SBBM010010AA,8/29/23 11:38,937.5,XZDRMY
83070103,311,LDHU-LDHU,SBBM010010AA,8/29/23 11:38,937.5,XZDRMY
85070103,201,,SPPX000480AB,8/29/23 11:40,1875,XZCIMY
85070103,201,,SPPX000480AB,8/29/23 11:40,1875,XZCIMY
85070103,201,,SPPX000480AB,8/29/23 11:40,1875,XZCIMY
86070000,201,,IQPMAFOM0014A,8/29/23 12:23,5000,XZIDMY
86070000,201,,IQPMAFOM0014A,8/29/23 12:23,5000,XZIDMY
86070000,201,,IQPMAFOM0014A,8/29/23 12:23,5000,XZIDMY
83070101,311,LSI-LSI,SKSC310010AA,8/30/23 1:00,35250,XZDRMY
83070101,311,LSI-LSI,SKSC310010AA,8/30/23 1:00,35250,XZDRMY
83070101,311,LSI-LSI,SKSC310010AA,8/30/23 1:00,35250,XZDRMY
83070101,201,,SPPB000460SA,8/30/23 7:29,450,XZCIMY
83070101,201,,SPPB000460SA,8/30/23 7:29,450,XZCIMY
83070101,201,,SPPB000460SA,8/30/23 7:29,450,XZCIMY
83070101,201,,SPPB000460SA,8/30/23 7:29,450,XZCIMY
83070101,201,,SMCU-61A,8/30/23 7:30,93.75,XZCOSY
83070101,201,,SMCU-61A,8/30/23 7:30,93.75,XZCOSY
83070101,201,,SMCU-61A,8/30/23 7:30,93.75,XZCOSY
83070101,201,,SMCU-61A,8/30/23 7:30,93.75,XZCOSY
83070101,201,,SMCU-61B,8/30/23 7:30,468.75,XZCOSY
83070101,201,,SMCU-61B,8/30/23 7:30,468.75,XZCOSY
83070101,201,,SMCU-61B,8/30/23 7:30,468.75,XZCOSY
83070101,201,,SMCU-61B,8/30/23 7:30,468.75,XZCOSY
83070101,201,,SMNA3PHOSPHATE,8/30/23 7:30,125,XZCOSY
83070101,201,,SMNA3PHOSPHATE,8/30/23 7:30,125,XZCOSY
83070101,201,,SMNA3PHOSPHATE,8/30/23 7:30,125,XZCOSY
83070101,201,,SMPF-05SHA,8/30/23 7:30,67.5,XZCOSY
83070101,201,,SMPF-05SHA,8/30/23 7:30,67.5,XZCOSY
83070101,201,,SMPF-05SHA,8/30/23 7:30,67.5,XZCOSY
83070101,201,,SMPF-05SHA,8/30/23 7:30,67.5,XZCOSY
83070101,201,,SMPF-05SHB,8/30/23 7:30,67.5,XZCOSY
83070101,201,,SMPF-05SHB,8/30/23 7:30,67.5,XZCOSY
83070101,201,,SMPF-05SHB,8/30/23 7:30,67.5,XZCOSY
83070101,201,,SMPF-05SHB,8/30/23 7:30,67.5,XZCOSY
83070101,201,,SMPF-BI15,8/30/23 7:30,425,XZCOSY
83070101,201,,SMPF-BI15,8/30/23 7:30,425,XZCOSY
83070101,201,,SMPF-BI15,8/30/23 7:30,425,XZCOSY
83070101,201,,SMPF-BI15,8/30/23 7:30,425,XZCOSY
83070101,201,,SMSULPHURIC98%,8/30/23 7:30,450,XZCOSY
83070101,201,,SMSULPHURIC98%,8/30/23 7:30,450,XZCOSY
83070101,201,,SMSULPHURIC98%,8/30/23 7:30,450,XZCOSY
83070101,201,,SMUTBPF-ACID,8/30/23 7:30,575,XZCOSY
83070101,201,,SMUTBPF-ACID,8/30/23 7:30,575,XZCOSY
83070101,201,,SMUTBPF-ACID,8/30/23 7:30,575,XZCOSY
83070101,201,,SMUTBPF-ACID,8/30/23 7:30,575,XZCOSY
83070101,201,,SMSB-MS,8/30/23 7:30,22.5,XZCOSY
83070101,201,,SMSB-MS,8/30/23 7:30,22.5,XZCOSY
83070101,201,,SMSB-MS,8/30/23 7:30,22.5,XZCOSY
86070410,201,,OQCRAACC0017A,8/30/23 8:51,12.5,XHIBEY
86070410,201,,OQCRAACC0017A,8/30/23 8:51,12.5,XHIBEY
83070101,311,LSI-LSI,SKSA3200301A,8/30/23 8:59,37500,XZDRMY
83070101,311,LSI-LSI,SKSA3200301A,8/30/23 8:59,37500,XZDRMY
83070101,311,LSI-LSI,SKSA3200301A,8/30/23 8:59,37500,XZDRMY
83070101,311,LSI-LSI,SBSC180010AA,8/30/23 10:58,62.5,XZDRMY
83070101,311,LSI-LSI,SBSC180010AA,8/30/23 10:58,62.5,XZDRMY
83070101,311,LSI-LSI,SBSC180010AA,8/30/23 10:58,62.5,XZDRMY
83070101,311,LSI-LSI,SLQ024010H00,8/30/23 11:10,150150,XZDRMY
83070101,311,LSI-LSI,SLQ024010H00,8/30/23 11:10,150150,XZDRMY
83070101,311,LSI-LSI,SLQ024010H00,8/30/23 11:10,150150,XZDRMY
86070000,201,,IQPMBINB0043A,8/30/23 11:13,2500,XZIDMY
86070000,201,,IQPMBINB0043A,8/30/23 11:13,2500,XZIDMY
86070000,201,,IQPMBINB0043A,8/30/23 11:13,2500,XZIDMY
86070000,201,,IQPMBINB0053A,8/30/23 11:13,1218.75,XZIDMY
86070000,201,,IQPMBINB0053A,8/30/23 11:13,1218.75,XZIDMY
86070000,201,,IQPMBINB0053A,8/30/23 11:13,1218.75,XZIDMY
86070000,201,,IQPMBOTB0048A,8/30/23 11:13,975,XZIDMY
86070000,201,,IQPMBOTB0048A,8/30/23 11:13,975,XZIDMY
86070000,201,,IQPMBOTB0048A,8/30/23 11:13,975,XZIDMY
86070000,201,,IQPMBOTB0051A,8/30/23 11:13,937.5,XZIDMY
86070000,201,,IQPMBOTB0051A,8/30/23 11:13,937.5,XZIDMY
86070000,201,,IQPMBOTB0051A,8/30/23 11:13,937.5,XZIDMY
83070101,311,LSI-LSI,SBSC160010AC,8/30/23 11:35,250,XZDRMY
83070101,311,LSI-LSI,SBSC160010AC,8/30/23 11:35,250,XZDRMY
83070101,311,LSI-LSI,SBSC160010AC,8/30/23 11:35,250,XZDRMY
83070102,311,CCD-CCD,SBNA020010EB,8/30/23 12:25,175,XZDRMY
83070102,311,CCD-CCD,SBNA020010EB,8/30/23 12:25,175,XZDRMY
83070102,311,CCD-CCD,SBNA020010EB,8/30/23 12:25,175,XZDRMY
83070102,311,CCD-CCD,SBBD050010AC,8/30/23 12:25,250,XZDRMY
83070102,311,CCD-CCD,SBBD050010AC,8/30/23 12:25,250,XZDRMY
83070102,311,CCD-CCD,SBBD050010AC,8/30/23 12:25,250,XZDRMY
83070102,311,CCD-CCD,SBNA020010EB,8/30/23 12:27,175,XZDRMY
83070102,311,CCD-CCD,SBNA020010EB,8/30/23 12:27,175,XZDRMY
83070102,311,CCD-CCD,SBNA020010EB,8/30/23 12:27,175,XZDRMY
83070102,311,CCD-CCD,SBBD050010AC,8/30/23 12:27,250,XZDRMY
83070102,311,CCD-CCD,SBBD050010AC,8/30/23 12:27,250,XZDRMY
83070102,311,CCD-CCD,SBBD050010AC,8/30/23 12:27,250,XZDRMY
83070102,311,CCD-CCD,SBNA020010EB,8/30/23 12:31,175,XZDRMY
83070102,311,CCD-CCD,SBNA020010EB,8/30/23 12:31,175,XZDRMY
83070102,311,CCD-CCD,SBNA020010EB,8/30/23 12:31,175,XZDRMY
83070102,311,CCD-CCD,SBBD050010AC,8/30/23 12:31,250,XZDRMY
83070102,311,CCD-CCD,SBBD050010AC,8/30/23 12:31,250,XZDRMY
